date,id,username,text,retweets,favorites,permalink,mentions,hashtags,geo,emojis,lang,verified,replyCount,quoteCount,source,outlinks
"2019-03-01 23:04:47",1101619320835190784,"e_cargnin","Banheirinho do Mackgraphe sendo meu background favorito  since 2017. Descabelada sendo meu visual normal  since sempre. @ Mackenzie 1870 https://t.co/WMK5L25LCo",0,0,"https://twitter.com/e_cargnin/status/1101619320835190784","@","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bue8U_kgvuj/?utm_source=ig_twitter_share&igshid=1ssmmqvesox02"
"2019-03-01 23:03:09",1101618910422618112,"andersonbaltar","Partiu Anhembi! em Ibis Styles Sp Anhembi https://t.co/FEYQb2bZdc",0,4,"https://twitter.com/andersonbaltar/status/1101618910422618112","","","","","pt","","1","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bue8I_2n5fa/?utm_source=ig_twitter_share&igshid=1jo3wab0os20s"
"2019-03-01 22:54:03",1101616617916715008,"fabioricarte","#repost lidialozz
・・・
Tbt da primeira vez que saí e deixei minha baby em casa  aos 5 meses. 
Foi por uma boa causa! ☺️🏆 Tirei leite materno pra minha mãe dar pra ela de colher. (Os bicos… https://t.co/wFjOPuFbQo",0,0,"https://twitter.com/fabioricarte/status/1101616617916715008","","#repost","","☺ 🏆","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bue7GQ9h4xU/?utm_source=ig_twitter_share&igshid=1xani6zqmfclo"
"2019-03-01 22:51:34",1101615993745399808,"masfaz_","Esfiha na hora  bitches em Restaurante Syria https://t.co/nlLDZsG43B",0,0,"https://twitter.com/masfaz_/status/1101615993745399808","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bue60LIgdit/?utm_source=ig_twitter_share&igshid=9bg9uq119myh"
"2019-03-01 22:42:34",1101613728393555971,"Danimazzela","I'm at Edifício Villa Tupi in Higienópolis https://t.co/DsMfBEgSW1",0,0,"https://twitter.com/Danimazzela/status/1101613728393555971","","","","","ca","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/jk7Ec5xfQkq"
"2019-03-01 22:33:57",1101611561846751232,"SukyTextil","Bom carnaval a todos!!! 💃🕺🏻🤹🏻‍♂️🥁🎉🎊 https://t.co/thmjFci2LT",0,3,"https://twitter.com/SukyTextil/status/1101611561846751232","","","","💃 🕺 🏻 🤹 🏻 ♂ 🥁 🎉 🎊","pt","","0","0","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>",""
"2019-03-01 22:32:51",1101611282464161793,"HORTENCIOAL","Fim de EXPEDIENTE! É hora de colocar o bloco na rua. Até quarta-feira  Brás!!! #boanoite #goodnight #folga #blocodecarnaval #carnaval2019 em Rua Bresser https://t.co/KOLeMm3Dwc",0,0,"https://twitter.com/HORTENCIOAL/status/1101611282464161793","","#boanoite #goodnight #folga #blocodecarnaval #carnaval2019","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bue4rArncm0/?utm_source=ig_twitter_share&igshid=1mvki2ubuqug9"
"2019-03-01 22:32:29",1101611192508809216,"SegurarSaude","Você já ouviu falar na asma ocupacional? 
Em muitos países  é considerada a doença respiratória associada ao trabalho mais frequente. É bastante comum em trabalhadores de usinas e outros… https://t.co/RwRs4mTcZ7",0,0,"https://twitter.com/SegurarSaude/status/1101611192508809216","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bue4ockgi2s/?utm_source=ig_twitter_share&igshid=1cs5txd8n1io9"
"2019-03-01 22:31:02",1101610827935698944,"mhjcruz10","Sampa vista do alto!!! #audiopro #carnavalredetv.. em Holiday Inn Sao Paulo Parque Anhembi https://t.co/wTHFKn3rnn",0,0,"https://twitter.com/mhjcruz10/status/1101610827935698944","","#audiopro #carnavalredetv","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bue4OwFlcsK/?utm_source=ig_twitter_share&igshid=1wm3pb4m67i0w"
"2019-03-01 22:27:10",1101609852479070210,"SukyTextil","Bom carnaval a todos!!! 💃🕺🏻🤹🏻‍♂️🥁🎉🎊 em Suky Textil https://t.co/fh9kx9nPTQ",0,2,"https://twitter.com/SukyTextil/status/1101609852479070210","","","","💃 🕺 🏻 🤹 🏻 ♂ 🥁 🎉 🎊","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/sukytextil/p/Bue4Bc9AKtA/?utm_source=ig_twitter_share&igshid=1rgq95eee6wwz"
"2019-03-01 22:22:38",1101608712836431872,"Danimazzela","I'm at St. Marche in São Paulo  SP https://t.co/MIYlufetF6",0,0,"https://twitter.com/Danimazzela/status/1101608712836431872","","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/d85S5RBcaI7"
"2019-03-01 22:22:04",1101608567772110848,"AnderOfficial_","'Esqueça essa história de querer entender tudo.
Em vez disso  viva 
em vez disso  divirta-se!
Não analise  celebre!'
– Osho

Uma lembrança do Carnaval 2018 para esse começo do Carnaval… https://t.co/LzzI75STR0",0,0,"https://twitter.com/AnderOfficial_/status/1101608567772110848","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bue3cHyhfGD/?utm_source=ig_twitter_share&igshid=an0lq3vvkem8"
"2019-03-01 22:21:43",1101608479830138882,"AleYoussef","Um dos movimentos mais importantes do nosso trabalho aqui na Secretaria da Cultura  é destravar as políticas de fomento cultural. As inscrições para o nosso programa de fomento à dança… https://t.co/8F2ohqRWno",2,26,"https://twitter.com/AleYoussef/status/1101608479830138882","","","","","pt","","0","1","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bue3ZftF2qL/?utm_source=ig_twitter_share&igshid=992y9nvzbt3w"
"2019-03-01 22:21:12",1101608353162293248,"rodsnovaes","Neste carnaval nos vemos no bloco D-rrete! ❤ em D-EDGE https://t.co/4pn1kust7Q",0,0,"https://twitter.com/rodsnovaes/status/1101608353162293248","","","","❤","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bue3LUVlv38/?utm_source=ig_twitter_share&igshid=cyks12hm0m0d"
"2019-03-01 22:16:50",1101607253956849664,"Danimazzela","I'm at Shopping Pátio Higienópolis - @_higienopolis in São Paulo  SP https://t.co/o9cIS49qX0",0,0,"https://twitter.com/Danimazzela/status/1101607253956849664","@_higienopolis","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/5xOGr6FHUeC"
"2019-03-01 22:11:04",1101605802500997120,"masfaz_","Falafel no centro em Restaurante Syria https://t.co/sY7iXOr5Hy",0,0,"https://twitter.com/masfaz_/status/1101605802500997120","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bue2LlIAsMA/?utm_source=ig_twitter_share&igshid=1dnm797rcvjt7"
"2019-03-01 22:10:05",1101605554605248512,"deuclickbr","#paposelfie Da TV HCNOAR de Carnaval está no ar com @grupoeva Da bandaeva   o ícone @bellmarques e ainda @blogueirinhadem   @anapaularenault   @eugabiprado e @lucaselfie #carnauol2019… https://t.co/kxVJA6Bgh6",0,0,"https://twitter.com/deuclickbr/status/1101605554605248512","@grupoeva @bellmarques @blogueirinhadem @anapaularenault @eugabiprado @lucaselfie","#paposelfie #carnauol2019","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bue2EKCgMV3/?utm_source=ig_twitter_share&igshid=1k1x2eprnygfm"
"2019-03-01 21:56:43",1101602190215602177,"candicekaysp","Daqui a pouco tem lacre no BAR QUEEN  shows  strippers  interações e muitas surpresas  e eu te espero lá em Bar Queen https://t.co/N8Oh2hD2Ne",0,0,"https://twitter.com/candicekaysp/status/1101602190215602177","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bue0id9nepu/?utm_source=ig_twitter_share&igshid=1u2t87zfpv6qw"
"2019-03-01 21:56:19",1101602087870320641,"rodriigosantos","Pareço moderno  mas fico preso do lado de fora do quarto por não conseguir abrir a porta com o cartão. https://t.co/p27TmIoUMe",0,0,"https://twitter.com/rodriigosantos/status/1101602087870320641","","","","","pt","","0","0","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>",""
"2019-03-01 21:54:05",1101601527339323392,"lhegal","#Dogville (@ Teatro @PortoSeguro in São Paulo w/ @fernando348) https://t.co/FTJ2eqoV7y",0,0,"https://twitter.com/lhegal/status/1101601527339323392","@ @PortoSeguro @fernando348","#Dogville","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/6SKCya5mlgQ"
"2019-03-01 21:49:18",1101600325159407616,"SeuKeleu","foto de trabalho espontaneamente forjada pra exaltar chitãozinho e xororó  no fundo    📷: @joymacedo em Tokyo 東 京 https://t.co/2KbvyJmdiR",0,2,"https://twitter.com/SeuKeleu/status/1101600325159407616","@joymacedo","","","📷","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BuezsIhhm72/?utm_source=ig_twitter_share&igshid=1u6m2ciq5lnhy"
"2019-03-01 21:44:21",1101599078780190720,"TalkToRodrigo","muita gente né (@ Terminal Rodoviário Barra Funda in São Paulo  SP) https://t.co/hfXzlaQSVb https://t.co/RcK4nNMpCy",0,0,"https://twitter.com/TalkToRodrigo/status/1101599078780190720","@","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/0kA0V4iYaxp"
"2019-03-01 21:36:28",1101597091967655936,"dolemes","✌️ em Santana (district of São Paulo) https://t.co/t0Ndfvd9vR",0,0,"https://twitter.com/dolemes/status/1101597091967655936","","","","✌","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BueyN-VhbXP/?utm_source=ig_twitter_share&igshid=kojxncvc1ynr"
"2019-03-01 21:34:13",1101596528420958208,"viiqui","kelespique @ Vale do Anhangabaú https://t.co/kyeQ6syyma",0,0,"https://twitter.com/viiqui/status/1101596528420958208","@","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Buex8PIlGNi/?utm_source=ig_twitter_share&igshid=sbas16fcgrk4"
"2019-03-01 21:28:36",1101595113460035585,"Mantellli","Hoje eu pude realmente ver que o Niemeyer era um puta arquiteto foda!! E que grandes obras deixou!! https://t.co/45YVHv6BLz",0,14,"https://twitter.com/Mantellli/status/1101595113460035585","","","","","pt","","1","0","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>",""
"2019-03-01 21:21:53",1101593423017140226,"leooliveiraator","Se preparem galera!!! Já já o nosso Workshop vai chegar em peso em todo Brasil 🙏🏾👊🏾 Vai ter Pocket Show; Participação da Plateia; Dicas e muito mais 🤩 Fiquem ligados aqui no meu Instagram … https://t.co/cqB7ebRoYE",0,5,"https://twitter.com/leooliveiraator/status/1101593423017140226","","","","🙏 🏾 👊 🏾 🤩","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BuewbETAo9W/?utm_source=ig_twitter_share&igshid=g40rpbx0xqa"
"2019-03-01 21:20:33",1101593086562627584,"ThalmoSales","🤗🤗🤗 https://t.co/znZMSbA5Da",0,1,"https://twitter.com/ThalmoSales/status/1101593086562627584","","","","🤗 🤗 🤗","und","","0","0","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>",""
"2019-03-01 21:19:23",1101592793657589760,"souzaglaucio_","https://t.co/Z9nx9AuEge",0,2,"https://twitter.com/souzaglaucio_/status/1101592793657589760","","","","","zxx","","1","0","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>",""
"2019-03-01 21:13:01",1101591192070905856,"MaGioZal","Sexta de (compras de) #Carnaval. 

#sampa
#centrodesaopaulo
#regiaoda25demarco #nofilter em Ladeira Porto Geral https://t.co/i2PCaHzp5h",0,0,"https://twitter.com/MaGioZal/status/1101591192070905856","","#Carnaval #sampa #centrodesaopaulo #regiaoda25demarco #nofilter","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/magiozal/p/BueviNUgI4p/?utm_source=ig_twitter_share&igshid=wqzeh6roo140"
"2019-03-01 21:04:17",1101588993140027393,"MarcoCunha30","Alô Bateria 📣📣📣
Vem Sambar 🎼🎶🎵🎤🎤
#sambadamarconi  #sambamix #gruposambaentreamigos em Samba Da Marconi https://t.co/dcrzN4auFj",0,0,"https://twitter.com/MarcoCunha30/status/1101588993140027393","","#sambadamarconi #sambamix #gruposambaentreamigos","","📣 📣 📣 🎼 🎶 🎵 🎤 🎤","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BueuiUShoEq/?utm_source=ig_twitter_share&igshid=1iduxlspo9m2n"
"2019-03-01 21:01:30",1101588292586389504,"MarcoCunha30","Alô bateria 📣📣
Daqui a pouco tem Grupo Samba Entre Amigos!!
Bora #vemsambar em Samba Da Marconi https://t.co/f9Z8TjPD3H",0,0,"https://twitter.com/MarcoCunha30/status/1101588292586389504","","#vemsambar","","📣 📣","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BueuN6WBtu7Q32Kk0vW1A61M5B6etGApKWSYHs0/?utm_source=ig_twitter_share&igshid=es2mfoxqx7y5"
"2019-03-01 20:43:52",1101583858363858944,"SilvinoDias1","Preparativos de Carnaval!!! ♥️ com @eduatlantis em Bar D' Hotel Cambridge https://t.co/FuUay1d8MU",0,0,"https://twitter.com/SilvinoDias1/status/1101583858363858944","@eduatlantis","","","♥","ca","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BuesM75hVvIzUviHQ2PbcxGFnM-bCpAzJdcD1w0/?utm_source=ig_twitter_share&igshid=17iezybezspfg"
"2019-03-01 20:42:07",1101583415672008704,"dahparra","Trânsito pré carnaval na Marginal Tietê https://t.co/7QXkubRZM3",0,0,"https://twitter.com/dahparra/status/1101583415672008704","","","","","pt","","0","0","<a href='http://tapbots.com/tweetbot' rel='nofollow'>Tweetbot for iΟS</a>",""
"2019-03-01 20:40:19",1101582964192886784,"PauloDourado18","Bolo de batata doce 
#boloartesanal
#bolofitnnes
#santacecilia 
#vilabuarque em Panificadora Estrela de Santa Cecília https://t.co/W3JwGIjRTx",0,0,"https://twitter.com/PauloDourado18/status/1101582964192886784","","#boloartesanal #bolofitnnes #santacecilia #vilabuarque","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Buery9SFdrh/?utm_source=ig_twitter_share&igshid=rqi48kjciijs"
"2019-03-01 20:38:12",1101582428467007488,"fb_fabiobarros","#HebeEterna #Exposição #SP #011 ❤ Com direito a selinho ❤ em Farol Santander https://t.co/XNYtYUO2NF",0,1,"https://twitter.com/fb_fabiobarros/status/1101582428467007488","","#HebeEterna #Exposição #SP #011","","❤ ❤","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Bueri9wnVuE/?utm_source=ig_twitter_share&igshid=2ec7ynj55ang"
"2019-03-01 20:33:40",1101581290422251520,"Jooh_smarkson","Carnavral 2019! 💃😎🔥🥳 em Anhembi Sambadrome https://t.co/6bcwhVX7Qv",0,0,"https://twitter.com/Jooh_smarkson/status/1101581290422251520","","","","💃 😎 🔥 🥳","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BuerCH0ACedTWPWzB2XYjh0D4UMh90TTVn0z3A0/?utm_source=ig_twitter_share&igshid=4zwt00b5qjbg"
"2019-03-01 20:21:12",1101578151761719296,"NajaWhiteDrag","Ontem rolou performance na heteronormadiva 🖤 Tem vídeo no IGTV! 🙌
👗 @ElektraWhite_ 
📷 felipeveigafotografia 
.
.
.
.
.
.
.
.
.
.
.
.
.
 #drag #tattoo #instaboy #tatuagem #light #luz #sun… https://t.co/cIboxfo6qb",0,0,"https://twitter.com/NajaWhiteDrag/status/1101578151761719296","@ElektraWhite_","#drag #tattoo #instaboy #tatuagem #light #luz #sun","","🖤 🙌 👗 📷","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BuepmtJh4xo/?utm_source=ig_twitter_share&igshid=rxbt1n6nv6yo"
"2019-03-01 20:13:43",1101576270192603136,"nickelfreguesia","Isso não existe não né meninas?? 🤔🤔🤔 em Barra Funda  Sao Paulo https://t.co/0uGCcrrKcY",0,0,"https://twitter.com/nickelfreguesia/status/1101576270192603136","","","","🤔 🤔 🤔","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BueowA5Bq11qrpzhRTxhBIo7kpDJec86oBA5Uk0/?utm_source=ig_twitter_share&igshid=lwmwo4wb98wk"
"2019-03-01 20:11:51",1101575800166375424,"Artedatribo","Ó ABRE ALAS QUE EU QUERO PASSAR!

O que Podemos Aprender com o Carnaval nas Empresas?

Quando uma escola de samba passa pela avenida é quase impossível não se deixar envolver pela… https://t.co/YXThQaCAXg",0,0,"https://twitter.com/Artedatribo/status/1101575800166375424","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BueoiZSgUwL/?utm_source=ig_twitter_share&igshid=1vd6f2d95ukvr"
"2019-03-01 20:06:43",1101574508413108225,"flavitchu","Mais de 30 anos de amizade  né deni_deca? ❤️ em CCBB São Paulo https://t.co/7K9c1EynaU",0,0,"https://twitter.com/flavitchu/status/1101574508413108225","","","","❤","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Buen8vAgbG7C-j8bzlYuDU2yyJEPfl8dpsuyT40/?utm_source=ig_twitter_share&igshid=7dxzwad0kfoy"
"2019-03-01 20:06:27",1101574440377147392,"screamyell","#saopaulo em Paróquia Nossa Senhora da Consolação https://t.co/Tj4lfh2mqK",0,0,"https://twitter.com/screamyell/status/1101574440377147392","","#saopaulo","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Buen6wTg0s3/?utm_source=ig_twitter_share&igshid=j8axss48k3wa"
"2019-03-01 19:52:13",1101570858462691332,"EricksonBalu","Estação. em Estação Júlio Prestes https://t.co/aGced2OIpK",0,0,"https://twitter.com/EricksonBalu/status/1101570858462691332","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BuemScbBAB8/?utm_source=ig_twitter_share&igshid=15imwsh2j3w6s"
"2019-03-01 19:50:29",1101570422838099970,"thiagomodenesi","Sorvete de Jabuticaba! em Sorveteria do Centro https://t.co/We0pgsvQoO",0,0,"https://twitter.com/thiagomodenesi/status/1101570422838099970","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BuemF4ZAlIK/?utm_source=ig_twitter_share&igshid=8onj665ladk4"
"2019-03-01 19:49:36",1101570197985677312,"fismerim","Vem ver o meu Império brilhar! 
✨👑
Hoje  0h20 na Globo  hein? em Anhembi Parque https://t.co/wqIxdzV2R0",0,1,"https://twitter.com/fismerim/status/1101570197985677312","","","","✨ 👑","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Buel_UsAaJp/?utm_source=ig_twitter_share&igshid=t01jpmrpscmy"
"2019-03-01 19:48:33",1101569934491090944,"rubiancalixto","Opa  cheguei (@ A Casa do Porco in São Paulo) https://t.co/jFW7zJQKyf",0,0,"https://twitter.com/rubiancalixto/status/1101569934491090944","@","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/0y1MpFbzHnz"
"2019-03-01 19:48:21",1101569883563675649,"klaudiamelohair","Como é bom ser lembrada com esses pôster ahahahahaha em Klaudia Melo Hair https://t.co/OIBtoOHfPq",0,0,"https://twitter.com/klaudiamelohair/status/1101569883563675649","","","","","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/Buel2HQAXLc/?utm_source=ig_twitter_share&igshid=talbscp5j4h5"
"2019-03-01 19:42:03",1101568299589087232,"apcefsp","O diretor da APCEF/SP Leonardo Quadros convida você  empregado da #Caixa  a ler o jornal APCEF em Movimento desta semana. Assista ao vídeo‍ 👨‍💻 em APCEF/SP https://t.co/ysBQPZvdQv",0,0,"https://twitter.com/apcefsp/status/1101568299589087232","","#Caixa","","👨 💻","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BuelA_mH9w_/?utm_source=ig_twitter_share&igshid=15c4aadoynwzx"
"2019-03-01 19:32:44",1101565953626783745,"andersonburger","I'm at Hey Coffee in São Paulo  SP https://t.co/SyLPWzNP9A",0,0,"https://twitter.com/andersonburger/status/1101565953626783745","","","","","pt","","0","0","<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>","https://www.swarmapp.com/c/huDv3tmpBb5"
"2019-03-01 19:30:21",1101565356882255872,"apcefsp","O diretor da APCEF/SP convida você   empregado da #Caixa  a ler o jornal APCEF em Movimento desta semana. Assista 👨‍💻 em APCEF/SP https://t.co/Y4J4ACC1An",0,0,"https://twitter.com/apcefsp/status/1101565356882255872","","#Caixa","","👨 💻","pt","","0","0","<a href='http://instagram.com' rel='nofollow'>Instagram</a>","https://www.instagram.com/p/BuejogznMBa/?utm_source=ig_twitter_share&igshid=or4pxc7stn1j"
"2019-03-01 19:28:13",1101564818878803968,"claudia95796139","@Carlinhosmaiaof 😂😂😂😂😂😂😂 a rainha do deboche",0,0,"https://twitter.com/claudia95796139/status/1101564818878803968","@Carlinhosmaiaof","","","😂 😂 😂 😂 😂 😂 😂","pt","","0","0","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>",""
